,userId,movieId,rating,timestamp,Recommendation,Precision,Recall,Accuracy,Evaluation
159,801,7767,5.0,1480447311,"[31437, 55069, 27727, 27803, 50514, 6772, 8848, 44555]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 0, 0, 2]"
160,802,166024,5.0,1569513539,"[112552, 177593, 170705, 174055, 180031, 176371, 112183, 159817]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
161,811,608,5.0,829186422,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
162,822,1206,5.0,1479834076,"[924, 1258, 541, 1089, 1222, 750, 1208, 1214]",1.0,0.375,0.375,"[0, 2, 0, 2, 2, 0, 0, 0]"
163,832,112290,5.0,1483891083,"[112183, 100714, 106920, 106766, 105844, 109374, 112552, 106916]",1.0,0.375,0.375,"[0, 2, 2, 2, 0, 0, 0, 0]"
164,833,68157,5.0,1467557548,"[99114, 79132, 58559, 74458, 70286, 55820, 48516, 48780]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
165,860,2692,5.0,1111533552,"[2997, 2858, 4973, 4226, 3996, 2762, 1089, 1617]",0.8333333333333334,0.7142857142857143,0.75,"[0, 0, 2, 2, 2, 2, 2, 1]"
166,863,2966,5.0,981425274,"[2076, 3006, 2313, 3160, 4881, 2912, 3683, 3983]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
167,874,527,5.0,1507536890,"[318, 593, 356, 296, 50, 110, 2028, 858]",0.6666666666666666,0.2857142857142857,0.375,"[2, 1, 0, 0, 0, 0, 0, 2]"
168,882,318,5.0,829080824,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
169,883,2692,5.0,1140300586,"[2997, 2858, 4973, 4226, 3996, 2762, 1089, 1617]",1.0,0.375,0.375,"[2, 2, 2, 0, 0, 0, 0, 0]"
170,896,4973,5.0,1405304774,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 0, 2]"
171,904,66097,5.0,1568880060,"[37729, 72226, 60069, 31658, 68954, 50872, 65261, 74789]",1.0,0.5,0.5,"[0, 2, 2, 0, 2, 2, 0, 0]"
172,907,356,5.0,833466138,"[480, 318, 593, 296, 110, 589, 527, 150]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 2, 1, 0, 0, 0, 2]"
173,915,296,5.0,841589938,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.375,0.375,"[2, 2, 0, 0, 2, 0, 0, 0]"
174,917,2076,5.0,942756426,"[4848, 1464, 3676, 1199, 1252, 1206, 924, 1208]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
175,923,48516,5.0,1449609264,"[48780, 58559, 55820, 68157, 2959, 33794, 79132, 44191]",1.0,0.625,0.625,"[0, 2, 0, 0, 2, 2, 2, 2]"
176,925,319,5.0,837005673,"[555, 247, 235, 535, 45, 471, 373, 194]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 0, 2]"
177,937,2843,5.0,1214228165,"[665, 2931, 8254, 39768, 7371, 7323, 8014, 1175]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
178,940,318,5.0,833129611,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.3333333333333333,0.16666666666666666,0.375,"[2, 0, 0, 0, 0, 0, 1, 1]"
179,962,5952,5.0,1245871865,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 0, 2]"
180,964,912,5.0,899504119,"[923, 904, 908, 913, 750, 1247, 903, 919]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
181,982,589,5.0,848843872,"[480, 1240, 377, 457, 110, 356, 380, 592]",0.8571428571428571,0.8571428571428571,0.875,"[2, 0, 1, 2, 2, 2, 2, 2]"
182,984,555,5.0,832000585,"[288, 6, 296, 47, 16, 353, 223, 50]",0.5,0.6,0.75,"[1, 1, 1, 2, 0, 2, 2, 0]"
183,985,273,5.0,837704038,"[253, 196, 382, 22, 353, 160, 153, 592]",0.8,0.5714285714285714,0.625,"[2, 2, 0, 2, 0, 2, 0, 1]"
184,988,111759,5.0,1491399807,"[112852, 109487, 134130, 111362, 96610, 89745, 122882, 91529]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 0, 2]"
185,990,176371,5.0,1513602051,"[174055, 164179, 177593, 171763, 168252, 179819, 122916, 182715]",1.0,0.5,0.5,"[2, 0, 0, 0, 2, 2, 2, 0]"
186,996,2918,5.0,995036295,"[1968, 2716, 1270, 2797, 1265, 1197, 2791, 2502]",0.25,0.2,0.5,"[2, 1, 1, 1, 0, 0, 0, 0]"
187,1001,6373,5.0,1185467979,"[5459, 6863, 8644, 5218, 6539, 5349, 6377, 8360]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 0, 1, 0, 0, 2, 2]"
188,1010,1270,5.0,1442439669,"[1196, 1198, 1240, 1210, 2011, 1291, 260, 1265]",1.0,0.625,0.625,"[2, 2, 0, 2, 0, 2, 2, 0]"
189,1012,589,5.0,1451499302,"[480, 1240, 377, 457, 110, 356, 380, 592]",0.6666666666666666,0.6666666666666666,0.75,"[0, 2, 2, 1, 0, 1, 2, 2]"
190,1019,296,5.0,1562287154,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 2, 0]"
191,1020,7361,5.0,1111473169,"[4226, 2959, 4878, 4973, 6874, 6711, 7438, 3949]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
192,1023,1204,5.0,944935669,"[1250, 912, 923, 1252, 908, 1262, 913, 750]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
193,1025,1704,5.0,964818326,"[2028, 2762, 2571, 1682, 318, 2858, 2959, 1961]",1.0,0.25,0.25,"[0, 0, 2, 0, 2, 0, 0, 0]"
194,1027,1584,5.0,876412390,"[1580, 1527, 1653, 2916, 1240, 1270, 1097, 1127]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
195,1041,3082,5.0,981000020,"[1722, 5872, 2990, 2989, 2947, 2949, 3639, 3638]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
196,1042,58559,5.0,1394129088,"[79132, 33794, 59315, 91529, 7153, 2959, 60069, 68157]",0.8,0.5714285714285714,0.625,"[2, 2, 2, 0, 1, 2, 0, 0]"
197,1048,7153,5.0,1168440087,"[5952, 4993, 2571, 6539, 58559, 33794, 2959, 6377]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
198,1049,1784,5.0,940618247,"[1923, 1704, 1265, 1961, 1393, 2268, 1307, 2396]",0.0,0.0,0.125,"[0, 1, 0, 0, 0, 0, 0, 0]"
199,1050,253,5.0,833130064,"[592, 153, 380, 288, 208, 316, 292, 344]",0.5,0.3333333333333333,0.5,"[1, 2, 1, 0, 0, 0, 0, 2]"
200,1051,5995,5.0,1263855655,"[4995, 4973, 7361, 4226, 30707, 5989, 6016, 3949]",1.0,0.25,0.25,"[0, 0, 0, 2, 0, 0, 2, 0]"
201,1056,6229,5.0,1436193518,"[7992, 8126, 7126, 7895, 6021, 7948, 5770, 6610]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
202,1070,307,5.0,835441617,"[308, 306, 1176, 509, 535, 194, 154, 232]",1.0,0.5,0.5,"[2, 2, 0, 2, 0, 0, 0, 2]"
203,1073,541,5.0,956696327,"[1214, 1200, 924, 1240, 1196, 260, 1198, 1206]",1.0,0.75,0.75,"[2, 0, 2, 2, 2, 2, 2, 0]"
204,1076,2321,5.0,974242794,"[1777, 1923, 3253, 1265, 3052, 1784, 2797, 1517]",0.25,0.2,0.5,"[1, 0, 0, 2, 0, 1, 0, 1]"
205,1080,1032,5.0,1316803356,"[1022, 1029, 2087, 2096, 2018, 1025, 2080, 1282]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
206,1089,5450,5.0,1031601715,"[5391, 5875, 5505, 3983, 5812, 4345, 5447, 4903]",0.75,0.42857142857142855,0.5,"[0, 0, 2, 2, 0, 2, 0, 1]"
207,1105,1809,5.0,1097016951,"[26840, 8012, 4640, 8370, 8327, 1757, 4144, 32196]",1.0,0.25,0.25,"[0, 2, 0, 2, 0, 0, 0, 0]"
208,1121,1213,5.0,1014126402,"[1221, 858, 1089, 296, 608, 50, 1208, 111]",1.0,0.5,0.5,"[0, 2, 2, 2, 0, 2, 0, 0]"
209,1127,1230,5.0,1112542170,"[1244, 1247, 1252, 923, 912, 750, 1077, 908]",1.0,0.625,0.625,"[0, 2, 0, 2, 2, 2, 0, 2]"
210,1140,1254,5.0,866649207,"[913, 1283, 1284, 969, 1212, 1945, 1204, 908]",1.0,0.25,0.25,"[0, 2, 0, 2, 0, 0, 0, 0]"
211,1141,1252,5.0,1501360319,"[904, 923, 903, 908, 913, 750, 1208, 1617]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 0, 2]"
212,1143,497,5.0,835806661,"[357, 17, 515, 440, 509, 539, 265, 34]",0.8,0.5714285714285714,0.625,"[2, 2, 0, 2, 0, 1, 0, 2]"
213,1145,4973,5.0,1378218977,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",0.6,0.5,0.625,"[0, 2, 1, 2, 1, 0, 2, 0]"
214,1157,1051,5.0,945574756,"[562, 176, 766, 851, 994, 866, 999, 800]",0.6666666666666666,0.2857142857142857,0.375,"[2, 1, 0, 0, 0, 0, 0, 2]"
215,1173,2427,5.0,1020272849,"[2890, 1090, 1222, 2278, 1208, 2028, 1263, 1617]",0.16666666666666666,0.3333333333333333,0.75,"[1, 0, 2, 1, 0, 1, 1, 1]"
216,1176,1954,5.0,1500186914,"[1387, 2000, 2409, 1240, 1036, 2194, 2115, 2716]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
217,1183,356,5.0,1507754254,"[480, 318, 593, 296, 110, 589, 527, 150]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 0, 2, 0]"
218,1192,356,5.0,1473173675,"[480, 318, 593, 296, 110, 589, 527, 150]",1.0,0.5,0.5,"[2, 0, 2, 2, 0, 2, 0, 0]"
219,1197,924,5.0,946165524,"[541, 1206, 1214, 750, 1208, 1200, 1240, 1199]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 0, 0, 1, 2]"
220,1201,1078,5.0,1216030429,"[1077, 1963, 1244, 1230, 3814, 2065, 1292, 2750]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
221,1208,33794,5.0,1120343972,"[58559, 59315, 7153, 5952, 4993, 8961, 44191, 6539]",0.875,1.0,1.0,"[2, 2, 2, 2, 2, 2, 1, 2]"
222,1218,30810,5.0,1219980719,"[4979, 55269, 6711, 8910, 72226, 5902, 34437, 8376]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
223,1224,170705,5.0,1533316155,"[159817, 126430, 171011, 174055, 166024, 163645, 139644, 179819]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
224,1228,858,5.0,1464629748,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",0.75,1.0,1.0,"[2, 2, 1, 2, 1, 2, 2, 2]"
225,1239,2001,5.0,1169861982,"[2000, 2002, 1918, 1370, 2470, 2115, 2985, 4085]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 2, 0, 0]"
226,1244,4973,5.0,1091580450,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",1.0,0.375,0.375,"[2, 0, 2, 0, 2, 0, 0, 0]"
227,1247,282,5.0,842869222,"[350, 266, 339, 454, 590, 225, 236, 185]",0.25,0.2,0.5,"[1, 0, 1, 1, 2, 0, 0, 0]"
228,1248,2571,5.0,1225230079,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",1.0,0.375,0.375,"[0, 2, 0, 2, 2, 0, 0, 0]"
229,1250,3791,5.0,1402020331,"[2942, 3591, 2420, 2145, 3478, 1088, 2146, 3844]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
230,1253,924,5.0,1375912847,"[541, 1206, 1214, 750, 1208, 1200, 1240, 1199]",1.0,0.625,0.625,"[2, 2, 2, 2, 2, 0, 0, 0]"
231,1258,1198,5.0,1405198280,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",1.0,0.375,0.375,"[0, 2, 2, 0, 0, 2, 0, 0]"
232,1269,2336,5.0,942875705,"[2396, 2333, 2599, 1641, 2020, 3176, 1617, 1094]",0.5,0.14285714285714285,0.25,"[0, 0, 0, 0, 0, 0, 1, 2]"
233,1280,110102,5.0,1560217920,"[122892, 88140, 111362, 102125, 122920, 89745, 112852, 122900]",1.0,0.875,0.875,"[2, 2, 0, 2, 2, 2, 2, 2]"
234,1286,435,5.0,847604993,"[410, 160, 432, 153, 317, 344, 316, 420]",0.0,0.0,0.5,"[0, 0, 0, 0, 1, 1, 1, 1]"
235,1287,5952,5.0,1111440241,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
236,1290,7153,5.0,1114795849,"[5952, 4993, 2571, 6539, 58559, 33794, 2959, 6377]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 2, 0]"
237,1291,288,5.0,845105903,"[253, 592, 47, 296, 165, 380, 292, 153]",0.2857142857142857,0.6666666666666666,0.875,"[1, 1, 2, 2, 1, 0, 1, 1]"
238,1308,2019,5.0,974331030,"[3030, 750, 1201, 5291, 1217, 1208, 1252, 923]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
239,1313,1259,5.0,974672517,"[2918, 1968, 1097, 1307, 1270, 1197, 1265, 1079]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 0, 2, 2, 1, 2, 0]"
240,1315,53956,5.0,1274485573,"[61323, 55280, 57669, 68073, 46976, 58162, 55269, 51255]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
241,1318,953,5.0,938853994,"[919, 1207, 912, 923, 904, 1247, 908, 954]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
242,1319,1252,5.0,1112111926,"[904, 923, 903, 908, 913, 750, 1208, 1617]",1.0,0.75,0.75,"[2, 2, 2, 0, 0, 2, 2, 2]"
243,1320,597,5.0,949564276,"[587, 539, 500, 377, 357, 586, 356, 454]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
244,1324,1407,5.0,915007633,"[1717, 1644, 1573, 2710, 1387, 2003, 1517, 1347]",0.6,0.5,0.625,"[2, 2, 0, 0, 1, 1, 0, 2]"
245,1327,7361,5.0,1551225179,"[4226, 2959, 4878, 4973, 6874, 6711, 7438, 3949]",1.0,0.25,0.25,"[0, 2, 0, 0, 0, 2, 0, 0]"
246,1329,46850,5.0,1181177618,"[27884, 6331, 34153, 49132, 33639, 45028, 39292, 56333]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
247,1337,92259,5.0,1560796271,"[79132, 109487, 99114, 116797, 106782, 74458, 109374, 112552]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
248,1346,58303,5.0,1402219178,"[52042, 44555, 31410, 43376, 48738, 59018, 55814, 55118]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
249,1349,1178,5.0,1040236466,"[2726, 1212, 922, 1248, 1260, 2730, 750, 1254]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 0, 1, 0]"
250,1358,154890,5.0,1483797955,"[134099, 154908, 154624, 154876, 96428, 154780, 153110, 153252]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
251,1369,8910,5.0,1429641606,"[30810, 4979, 8784, 5902, 5673, 8949, 55269, 8376]",1.0,0.25,0.25,"[0, 2, 2, 0, 0, 0, 0, 0]"
252,1370,356,5.0,841221849,"[480, 318, 593, 296, 110, 589, 527, 150]",0.625,1.0,1.0,"[1, 2, 1, 1, 2, 2, 2, 2]"
253,1372,1213,5.0,1313130878,"[1221, 858, 1089, 296, 608, 50, 1208, 111]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
254,1378,94,5.0,854195742,"[708, 52, 25, 628, 852, 1393, 74, 612]",0.4,0.4,0.625,"[2, 0, 1, 0, 1, 2, 1, 0]"
255,1382,5952,5.0,1070432023,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",0.6666666666666666,0.6666666666666666,0.75,"[2, 0, 2, 1, 2, 2, 1, 0]"
256,1385,780,5.0,845281643,"[648, 736, 480, 733, 589, 1580, 260, 1]",0.8,0.5714285714285714,0.625,"[2, 2, 1, 2, 2, 0, 0, 0]"
257,1391,314,5.0,838565728,"[265, 272, 515, 509, 232, 144, 348, 17]",0.5,0.14285714285714285,0.25,"[0, 0, 2, 1, 0, 0, 0, 0]"
258,1404,3052,5.0,977990455,"[2700, 1639, 223, 3253, 2502, 4734, 1517, 1527]",0.0,0.0,0.375,"[1, 1, 0, 1, 0, 0, 0, 0]"
259,1412,2571,5.0,1167476327,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",1.0,0.5,0.5,"[0, 2, 2, 0, 2, 0, 2, 0]"
260,1419,3578,5.0,1446577270,"[2571, 4993, 5952, 7153, 2028, 2959, 3793, 2762]",1.0,0.5,0.5,"[2, 2, 2, 2, 0, 0, 0, 0]"
261,1424,5902,5.0,1348858702,"[6711, 4979, 5673, 2997, 8949, 7361, 4848, 3481]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 0, 1, 2, 2, 2]"
262,1432,74458,5.0,1453482355,"[79132, 68157, 99114, 48780, 91529, 109487, 106782, 58559]",1.0,0.875,0.875,"[2, 2, 2, 2, 0, 2, 2, 2]"
263,1439,6874,5.0,1438126637,"[7438, 32587, 2959, 7153, 5952, 4993, 6539, 2571]",1.0,0.875,0.875,"[2, 2, 0, 2, 2, 2, 2, 2]"
264,1454,1080,5.0,1071495357,"[1136, 6807, 1079, 1206, 541, 1220, 924, 1208]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
265,1463,111759,5.0,1488749231,"[112852, 109487, 134130, 111362, 96610, 89745, 122882, 91529]",0.8333333333333334,0.7142857142857143,0.75,"[2, 0, 2, 2, 1, 2, 2, 0]"
266,1468,296,5.0,1080843361,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.625,0.625,"[0, 2, 0, 2, 2, 2, 2, 0]"
267,1473,2232,5.0,1272584139,"[1748, 1921, 1527, 1653, 1676, 2600, 6502, 1590]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
268,1475,8132,5.0,1223943074,"[3578, 8665, 5418, 7143, 8636, 4963, 7153, 5349]",0.75,1.0,1.0,"[2, 2, 2, 1, 2, 2, 1, 2]"
269,1479,608,5.0,840163353,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 2, 0, 0]"
270,1480,2859,5.0,1557806417,"[1189, 2064, 1965, 2303, 162, 2289, 1288, 2973]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 0, 2, 0]"
271,1481,78088,5.0,1358954247,"[80846, 78349, 75395, 91976, 81562, 78266, 74228, 72380]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
272,1482,1200,5.0,1172094505,"[1214, 1240, 1196, 541, 1036, 1198, 589, 1291]",0.875,1.0,1.0,"[2, 2, 2, 2, 1, 2, 2, 2]"
273,1484,164179,5.0,1498652458,"[134130, 109487, 115713, 166528, 168252, 176371, 168250, 122922]",0.2,0.25,0.625,"[1, 2, 1, 0, 1, 0, 0, 1]"
274,1488,318,5.0,1161488488,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 0, 0, 2, 2, 1, 2]"
275,1501,7153,5.0,1299532425,"[5952, 4993, 2571, 6539, 58559, 33794, 2959, 6377]",1.0,0.375,0.375,"[2, 2, 2, 0, 0, 0, 0, 0]"
276,1503,80549,5.0,1442488656,"[88163, 96588, 7451, 86833, 93510, 69406, 88405, 97921]",0.3333333333333333,0.5,0.75,"[2, 1, 2, 0, 1, 1, 1, 0]"
277,1507,70286,5.0,1512539375,"[68157, 72998, 68237, 79132, 60684, 58559, 68358, 60069]",0.8333333333333334,0.7142857142857143,0.75,"[2, 0, 0, 2, 2, 2, 1, 2]"
278,1513,912,5.0,850736582,"[923, 904, 908, 913, 750, 1247, 903, 919]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
279,1520,81564,5.0,1520721933,"[79091, 97913, 81847, 76093, 59784, 95167, 103141, 87222]",1.0,0.625,0.625,"[2, 2, 0, 2, 2, 2, 0, 0]"
280,1524,159817,5.0,1519063795,"[171011, 142115, 170705, 100044, 179135, 159819, 164179, 166024]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
281,1525,32,5.0,860936736,"[47, 296, 589, 50, 608, 780, 593, 541]",0.5,0.14285714285714285,0.25,"[0, 0, 0, 0, 2, 1, 0, 0]"
282,1535,152081,5.0,1485511128,"[134853, 122904, 115617, 166461, 112852, 134130, 157296, 122920]",0.6666666666666666,0.6666666666666666,0.75,"[0, 2, 2, 1, 2, 2, 1, 0]"
283,1543,7444,5.0,1571793356,"[56949, 6155, 6593, 4700, 7293, 7451, 5620, 4447]",0.0,0.0,0.25,"[0, 0, 0, 1, 0, 1, 0, 0]"
284,1556,1214,5.0,940192932,"[1200, 1240, 541, 1196, 1198, 924, 1387, 260]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 2, 0, 1, 2, 0, 0]"
285,1557,880,5.0,858711383,"[849, 748, 799, 788, 1049, 76, 1391, 653]",1.0,0.25,0.25,"[0, 0, 0, 0, 0, 0, 2, 2]"
286,1560,1907,5.0,1338904560,"[2687, 1566, 2081, 4016, 1688, 5444, 2355, 2096]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
287,1562,5791,5.0,1306159681,"[5992, 5878, 5812, 5225, 5991, 7151, 6385, 7160]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
288,1565,711,5.0,858720947,"[609, 631, 810, 1367, 828, 761, 637, 765]",0.5,0.14285714285714285,0.25,"[2, 0, 0, 0, 0, 0, 1, 0]"
289,1572,280,5.0,843260439,"[257, 22, 230, 350, 225, 454, 474, 161]",0.4,0.4,0.625,"[0, 1, 0, 2, 1, 2, 0, 1]"
290,1576,72720,5.0,1398872496,"[71579, 79242, 63876, 87304, 64575, 90531, 78039, 64622]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
291,1577,4226,5.0,1340286812,"[2959, 2571, 7361, 4993, 2858, 4878, 5952, 6874]",1.0,0.25,0.25,"[2, 0, 0, 0, 2, 0, 0, 0]"
292,1587,79132,5.0,1553144055,"[58559, 109487, 91529, 74458, 68157, 99114, 72998, 60069]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
293,1588,44555,5.0,1295053932,"[6016, 55820, 4973, 31410, 56782, 7361, 48516, 48394]",1.0,0.5,0.5,"[0, 2, 2, 0, 2, 2, 0, 0]"
294,1600,1270,5.0,1250412076,"[1196, 1198, 1240, 1210, 2011, 1291, 260, 1265]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 0, 2, 0]"
295,1601,648,5.0,867964948,"[780, 733, 736, 377, 480, 1, 95, 786]",0.8,0.5714285714285714,0.625,"[2, 2, 2, 0, 0, 2, 0, 1]"
296,1616,103249,5.0,1508030395,"[103253, 101864, 103228, 117529, 94864, 103042, 112623, 111759]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 0, 1, 0]"
297,1621,99114,5.0,1504223027,"[68157, 91529, 106782, 79132, 109487, 74458, 122882, 58559]",0.0,0.0,0.25,"[0, 0, 0, 1, 0, 0, 0, 1]"
298,1622,527,5.0,1473043837,"[318, 593, 356, 296, 50, 110, 2028, 858]",1.0,0.375,0.375,"[0, 0, 2, 0, 2, 0, 0, 2]"
299,1625,1409,5.0,979911959,"[802, 852, 1393, 830, 832, 708, 605, 1042]",1.0,0.375,0.375,"[2, 2, 2, 0, 0, 0, 0, 0]"
300,1627,494,5.0,843569696,"[95, 786, 736, 733, 648, 780, 376, 832]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
301,1630,3157,5.0,1040053783,"[2355, 1911, 3988, 2720, 3114, 5480, 2687, 1702]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
302,1631,356,5.0,839443787,"[480, 318, 593, 296, 110, 589, 527, 150]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
303,1655,58,5.0,879443291,"[17, 265, 36, 52, 25, 1183, 509, 515]",0.25,0.2,0.5,"[1, 0, 0, 1, 0, 2, 1, 0]"
304,1658,6660,5.0,1060875914,"[8338, 8516, 5825, 8125, 32525, 25805, 6783, 25996]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
305,1659,10,5.0,836493569,"[380, 165, 592, 153, 377, 316, 349, 434]",0.875,1.0,1.0,"[2, 2, 2, 2, 2, 1, 2, 2]"
306,1667,494,5.0,963170800,"[95, 786, 736, 733, 648, 780, 376, 832]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
307,1677,593,5.0,1456596612,"[296, 318, 356, 47, 50, 527, 480, 457]",1.0,0.375,0.375,"[2, 2, 0, 2, 0, 0, 0, 0]"
308,1678,50,5.0,1462668639,"[296, 318, 47, 593, 608, 1089, 527, 858]",1.0,0.25,0.25,"[2, 0, 0, 0, 2, 0, 0, 0]"
309,1681,1198,5.0,939869479,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 2, 1, 0, 2, 2]"
310,1684,4973,5.0,1051606686,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",0.6666666666666666,0.2857142857142857,0.375,"[0, 0, 0, 1, 2, 0, 2, 0]"
311,1685,51277,5.0,1330986824,"[26399, 62803, 62801, 27109, 26270, 26269, 26159, 44597]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
312,1688,1997,5.0,945116788,"[1258, 1387, 1994, 1219, 1982, 1345, 1214, 2160]",0.8333333333333334,0.7142857142857143,0.75,"[2, 1, 2, 2, 0, 0, 2, 2]"
313,1691,148626,5.0,1535771932,"[142488, 134130, 106782, 139385, 115713, 139644, 122904, 116797]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 0, 1, 2, 0]"
314,1697,2580,5.0,974789690,"[2599, 1060, 2395, 2890, 223, 1639, 2700, 1673]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 0, 2, 0]"
315,1702,903,5.0,1510180306,"[904, 908, 1219, 923, 1252, 912, 913, 750]",1.0,0.25,0.25,"[2, 0, 2, 0, 0, 0, 0, 0]"
316,1733,2917,5.0,945358575,"[2130, 2919, 2352, 2243, 1674, 1953, 1179, 3068]",0.6666666666666666,0.2857142857142857,0.375,"[2, 0, 0, 0, 0, 1, 0, 2]"
